Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
300	-526.3531	-499.0223	-27.33076	0.412767	0.155151	0.287124	0.200704	3.39784	0.828472	4.24507	2.15876	4.81265	5.53166	1.31953	0.495986	0.917878	0.145171	2.45768	0.59924	0.412767	0.155151	0.287124	0	0	0	0	0.143801	0	-0.988164	-1.1215	0.325461	0	0	1.63544	0.5248239	1.647331	0.3128125	0.8266953	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0.659531	0	1.09838	0	-0.50962	-1.54272	0	0.826695	0.524824	1.351519	0.145171	2.45768	0.59924
310	-531.3504	-500.7526	-30.59774	0.109765	0.0132524	0.119144	0.26096	3.62451	0.541383	4.65289	1.1924	6.3009	5.57978	1.28915	0.155645	1.39931	0.241795	3.35833	0.501625	0.109765	0.0132524	0.119144	0	0	0	0	-1.50554	0	0	-0.800601	0	-1.07299	0	2.20329	0.5597861	1.575792	0.08514488	0.8000358	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1.19028	-0.549595	-0.578526	1.09887	0	-1.27021	-0.898122	0	0.800036	0.559786	1.359822	0.241795	3.35833	0.501625
320	-529.211	-501.6297	-27.58126	0.013592	0.036808	0.0356616	0.284581	3.18905	0.586906	3.95465	1.09593	4.05631	4.51535	0.320114	0.866892	0.839892	0.251554	2.81894	0.518792	0.013592	0.036808	0.0356616	0	0	0	0	0.80055	0.0706438	0	-0.925428	0	0.557231	0	2.09583	0.2162497	1.523431	0.04245973	0.8106101	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1.09597	-1.00718	-0.449225	-0.883996	-0.115996	0.81061	0.21625	1.02686	0.251554	2.81894	0.518792
330	-530.8503	-500.1129	-30.73738	0.0886072	0.046452	0.188745	0.282559	3.69268	0.302622	5.57168	1.03199	5.59174	5.77429	0.831441	0.435879	1.77107	0.426407	5.5726	0.456684	0.0886072	0.046452	0.188745	0	0	0	0	0	0	-1.6334	-0.831195	-0.164886	-1.68679	0	2.50305	0.6930172	1.130278	0.1065707	0.6809527	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1.27339	0	0	1.09303	-0.443399	0	-0.259865	0.341601	0.680953	0.693017	1.37397	0.426407	5.5726	0.456684
340	-525.8097	-500.8486	-24.96115	0.286182	0.102204	0.133562	0.417585	2.92069	0.52174	4.52201	2.12307	4.62617	5.63562	2.1427	0.765216	1	0.485494	3.39565	0.606587	0.286182	0.102204	0.133562	0	0	0	0	0	0	-1.59056	-0.953831	0	0	-0.327953	1.87228	0.837032	1.16588	0.1335617	0.8601244	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1.08547	0.762066	-0.267597	0	0	0.860124	0.837032	1.697156	0.485494	3.39565	0.606587
350	-525.1207	-500.689	-24.43173	0.0289534	0.115073	0.0842603	0.473806	3.69775	0.388069	4.6011	1.26804	4.51537	5.19193	0.442182	1.75742	1.28684	0.53883	4.20522	0.441326	0.0289534	0.115073	0.0842603	0	0	0	0	0	0	0.040389	-1.07944	-0.957835	0	0	2.61229	0.2980839	1.537311	0.06547852	0.8793235	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	-0.0559685	0	1.08794	0	0	0	0	0.879324	0.298084	1.177407	0.53883	4.20522	0.441326
360	-526.424	-502.5282	-23.89579	0.331602	0.331602	0.331602	0.211347	3.39347	0.278718	4.52323	1.40848	4.5906	5.26115	1	1	1	0.36146	5.80376	0.476683	0.331602	0.331602	0.331602	0	0	0	0	0	0	0	-1.64887	0	0	-0.435308	2.7322	0.6494154	1.713626	0.3316022	0.5847019	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1.15217	0	0	0	0	0.584702	0.649415	1.234117	0.36146	5.80376	0.476683
370	-529.828	-503.2106	-26.61741	0.154825	0.0727059	0.166622	0.152004	2.78391	0.197763	4.25412	1.66797	4.29988	5.11098	1.25543	0.589552	1.35109	0.347513	6.36458	0.452126	0.154825	0.0727059	0.166622	0	0	0	0	0	0	-0.190463	-2.01286	0	-0.961004	-0.434706	2.90061	0.9321118	1.665045	0.1233239	0.4374064	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0.31171	0	0	0	0	0	0.437406	0.932112	1.369518	0.347513	6.36458	0.452126
380	-529.8007	-501.4652	-28.33551	0.147496	0.0566487	0.0566487	0.107612	2.9479	0.165579	3.64299	1.97262	4.51021	4.83784	2.60369	1	1	0.228618	6.26269	0.351766	0.147496	0.0566487	0.0566487	0	0	0	0	-1.27432	0	0	-1.43926	0	0	0	3.33666	0.7602015	1.478753	0.05664867	0.3745072	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0.162337	0	0.209235	0.95693	0	-0.68588	0	0.374507	0.760202	1.134709	0.228618	6.26269	0.351766
390	-531.7277	-500.2756	-31.4521	1.8099	0.387111	0.64401	0.083983	3.48194	0.177928	5.09707	1.08869	4.96415	5.49106	2.81035	0.601094	1	0.160435	6.65164	0.339901	1.8099	0.387111	0.64401	0	0	0	0	0.235966	0	0	-1.56347	0	0	0	3.44625	0.8252709	2.561645	0.6440101	0.3733242	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	-0.210483	-0.660088	0	0	1.03331	-0.509004	-1.01411	0	0.373324	0.825271	1.198595	0.160435	6.65164	0.339901
400	-535.3097	-496.809	-38.50067	2.44102	0.00402631	0.083978	0.184053	2.9836	0.159935	4.50291	1.07093	4.43947	4.92164	22.7998	0.0376068	0.784376	0.414063	6.7122	0.359806	2.44102	0.00402631	0.083978	0	0	0	0	0	-0.500608	-0.107967	-1.93493	1.89781	-0.820153	-0.103709	3.3517	0.7523409	2.814756	0.1070634	0.4445046	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	2.00391	0	0	0	1.31576	-1.71244	0	0	0.444505	0.752341	1.196845	0.414063	6.7122	0.359806
410	-529.6903	-499.8857	-29.8046	0.445648	0.239924	0.437781	0.1968	3.29626	0.24631	3.87371	1.52617	3.92322	4.49301	0.946319	0.50947	0.929613	0.378658	6.34224	0.473918	0.445648	0.239924	0.437781	0	0	0	0	0	0	-0.0232412	-1.56718	0	0.233094	-0.51001	2.81359	0.3651255	1.89024	0.470928	0.5426366	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1.04566	0.139349	0.225606	0	-0.802547	0.129388	0	0.542637	0.365125	0.9077621	0.378658	6.34224	0.473918
420	-531.7601	-498.8002	-32.95995	3.8028	0.303786	0.284802	0.103232	3.60243	0.297607	4.26035	0.958159	4.45725	4.83788	8.07513	0.645079	0.604767	0.166713	5.81772	0.480619	3.8028	0.303786	0.284802	0	0	0	0	-0.00668092	0	0	-1.65584	1.9101	0	-0.510227	2.76893	0.3934422	1.714008	0.470928	0.4801205	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0.767467	1.14872	0.461463	0.686031	-0.701353	-0.0618985	0.480121	0.393442	0.8735627	0.166713	5.81772	0.480619
430	-527.6744	-499.9896	-27.6848	0.0173082	0.0795334	0.0563592	0.218273	3.40474	0.316841	4.4321	2.17524	4.53074	5.42807	0.405817	1.86478	1.32142	0.353475	5.51369	0.513097	0.0173082	0.0795334	0.0563592	0	0	0	0	0	0.00156411	-0.505183	-1.32877	-1.05857	0	-0.509512	2.5595	0.7094719	2.621086	0.04265033	0.6175069	0	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	-0.710987	0	-0.216534	0	0	0	0	0	0.617507	0.709472	1.326979	0.353475	5.51369	0.513097
440	-530.1644	-499.8766	-30.28779	0.00108712	0.0113519	0.0113519	0.179112	3.45094	0.375903	7.89628	1.78709	4.90295	6.3957	0.0957652	1	1	0.258683	4.98401	0.542898	0.00108712	0.0113519	0.0113519	0	0	0	0	2.0267	0	0	-1.45877	0	0	-0.50774	2.37771	1.177777	2.054501	0.01135193	0.6147703	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	-0.189124	0	0	0	-2.34586	0	-0.356752	0	0.61477	1.17778	1.792547	0.258683	4.98401	0.542898
450	-531.7427	-500.7934	-30.94935	1.7005	0.0320493	0.0758345	0.472505	3.18994	0.392493	4.79944	1.03456	4.80006	4.93929	18.3114	0.345116	0.816608	0.562859	3.79993	0.467547	1.7005	0.0320493	0.0758345	0	0	0	0	0	1.14761	-1.21411	-1.2836	1.13057	-0.303626	0	2.42797	0.3804228	1.80275	0.09286521	0.8394736	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1.29703	0	0	1.87246	-0.231401	0	0	0.839474	0.380423	1.219896	0.562859	3.79993	0.467547
460	-527.3828	-497.2869	-30.09587	1.95822	0.0919268	0.38981	0.475354	3.27311	0.384194	4.16724	1.32256	4.07608	4.78183	6.79751	0.319102	1.35313	0.517082	3.56043	0.417919	1.95822	0.0919268	0.38981	0	0	0	0	0	0	0	-1.79151	0.581543	-1.45482	0	2.78633	0.3060687	2.802871	0.2880793	0.8423828	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0.239821	0.340242	0	0	1.07674	0	0	-0.262139	0.842383	0.306069	1.148452	0.517082	3.56043	0.417919
