Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
100	-333.2318	-315.3949	-17.83693	1.15803	1.15803	1.15803	7.8623	0.7164	1.30706	8.63158	9.22225	2.07634	9.96509	1	1	1	4.04156	0.36826	0.671887	1.15803	1.15803	1.15803	0	0	0	0	0	0	-0.636359	0	0	0	0	-0.751811	0.03739253	0.1304222	1.158033	1.945363	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.683322	0	0	0	0	1.94536	0.0373925	1.982756	4.04156	0.36826	0.671887
110	-345.2346	-315.3602	-29.87434	1.19058	10.3688	7.1084	8.3739	0.815811	1.52274	9.25252	10.3716	2.88664	11.0787	1.19495	10.4069	7.13449	3.83601	0.373716	0.697556	1.19058	10.3688	7.1084	0	0	0	0	-0.734543	-1.74379	0	1.00146	0	-0.0958754	0.267948	-0.74179	0.1533532	0.2765102	0.9963426	2.182972	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0.787314	0	0.112845	0.129187	2.01565	0.454211	0	0	2.18297	0.153353	2.336326	3.83601	0.373716	0.697556
120	-342.379	-314.1747	-28.20424	1.07803	1.71258	3.52144	8.15622	0.672887	0.908626	8.87548	9.28026	1.66256	9.86428	1	1.58862	3.26655	4.77401	0.393855	0.531839	1.07803	1.71258	3.52144	0	0	0	0	0.637972	0	0	-0.950789	0	0	-2.20616	-0.692631	0.06141825	0.2064512	1.078028	1.708462	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0.916077	1.99952	0	0	1.18374	-0.720868	0	0	1.70846	0.0614183	1.769881	4.77401	0.393855	0.531839
130	-339.3161	-314.8212	-24.49492	0.185389	0.888955	0.888955	7.21714	0.593439	1.1284	9.65201	10.4777	2.86615	11.3775	1	4.79507	4.79507	3.74264	0.307744	0.585164	0.185389	0.888955	0.888955	0	0	0	0	0.337003	0.517049	0	0	0	0	-1.89535	-0.582579	1.151648	0.134345	0.1853895	1.690708	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0.833142	0	0	1.56759	0	0	-0.394559	1.69071	1.15165	2.842356	3.74264	0.307744	0.585164
140	-340.4394	-314.3246	-26.11486	0.248705	0.73326	0.269082	8.03437	0.764553	1.29738	13.9338	12.3008	5.65975	15.7198	0.885067	2.60945	0.957583	3.74384	0.356265	0.604553	0.248705	0.73326	0.269082	0	0	0	0	0	0.641444	0.050801	0	0.97417	0	-1.50831	-0.608864	2.66109	0.07204266	0.2810017	1.997449	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	-0.160382	1.11447	0	-0.215232	1.99745	2.66109	4.658539	3.74384	0.356265	0.604553
150	-341.274	-315.7071	-25.56693	2.54915	0.322312	1.9925	9.14253	0.80869	1.48648	11.6703	11.6417	3.80176	13.4835	1	0.126439	0.781634	4.1121	0.36373	0.668584	2.54915	0.322312	1.9925	0	0	0	0	0.422732	0.259885	0	-0.430224	0	0	0	-0.761126	0.9660216	0.07962296	2.549146	2.223321	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0.249255	0	0	0	-0.246369	-1.82162	0	0	2.22332	0.966022	3.189343	4.1121	0.36373	0.668584
160	-335.4498	-314.7198	-20.73002	0.522208	1.34034	0.920692	8.4096	0.668536	1.22886	10.1993	11.1576	2.91667	12.096	0.643146	1.65075	1.13391	4.1121	0.326899	0.600884	0.522208	1.34034	0.920692	0	0	0	0	-0.417918	0	0	0	0	0.237599	0	-0.761126	0.845272	0.08175426	0.8119585	1.904585	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	-0.329668	0	0	0	0	0.185521	-0.106762	0	1.90459	0.845272	2.749857	4.1121	0.326899	0.600884
170	-341.96	-313.7555	-28.20447	0.460049	0.56346	0.574052	8.78924	0.739253	1.29988	14.136	14.6966	2.63867	14.1931	0.868156	1.0633	1.08329	4.31587	0.363003	0.638294	0.460049	0.56346	0.574052	0	0	0	0	0	0	0.736258	-1.58774	0.470612	0.0443578	-0.385902	-0.761126	1.42154	0.0398788	0.5299147	2.036493	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	-2.03929	0	0.777905	0.923675	0	0	0	0	2.03649	1.42154	3.458033	4.31587	0.363003	0.638294
180	-343.4546	-314.3281	-29.12642	0.839552	1.32027	1.18044	9.03324	0.876333	1.14066	13.8703	11.7287	6.02157	15.278	1.12981	1.77672	1.58855	3.46346	0.335998	0.437344	0.839552	1.32027	1.18044	0	0	0	0	0	-0.598436	0	0	-0.973833	0	-1.22861	-0.585829	1.98624	0.02996191	0.743092	2.082362	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	1	-0.320875	-1.44619	0	1.47636	0.579821	0	-0.369556	0.063694	2.08236	1.98624	4.068602	3.46346	0.335998	0.437344
190	-338.6618	-314.9204	-23.74134	0.372017	0.3133	0.444542	7.71596	1.43949	2.19399	9.84698	11.4534	5.01518	13.0169	0.870549	0.733147	1.04026	2.66142	0.496513	0.756758	0.372017	0.3133	0.444542	0	0	0	0	-1.06871	0	-0.433459	-0.632333	0	0.0746255	0	-0.526923	0.7864747	0.0914083	0.4273364	2.899194	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0.0928153	0.0260545	0	0	0	-0.409567	0	0	2.89919	0.786475	3.685668	2.66142	0.496513	0.756758
200	-343.1678	-314.5725	-28.59528	1.91044	3.5022	2.96249	9.09241	0.952792	3.15621	12.1798	16.62	5.98551	16.9472	1	1.83319	1.55068	2.36157	0.247468	0.819761	1.91044	3.5022	2.96249	0	0	0	0	-0.170474	-0.484883	0	0	0	0	0.543889	-0.499272	1.790289	0.164691	1.91044	3.012643	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	-0.493369	0.178776	1.01406	0	0.438696	0.167361	0	-0.735889	3.01264	1.79029	4.802932	2.36157	0.247468	0.819761
210	-344.079	-315.71	-28.36905	0.99071	3.70983	3.29216	7.29431	1.2515	2.33116	10.919	11.9987	5.95589	14.4368	0.492296	1.84346	1.63592	2.05964	0.353377	0.658231	0.99071	3.70983	3.29216	0	0	0	0	0	0	0	-0.567003	1.09919	0.307326	-2.51574	-0.219217	1.678126	0.09354041	2.012428	2.771167	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0.197586	0	0	-0.735888	2.77117	1.67813	4.449293	2.05964	0.353377	0.658231
220	-340.1247	-316.0174	-24.1073	0.995208	1.15758	0.995208	7.73121	1.74421	4.21884	9.56947	12.2002	6.16313	13.9378	1	1.16316	1	1.60234	0.361499	0.87438	0.995208	1.15758	0.995208	0	0	0	0	-1.34592	0	0	-2.08019	0	0	0	-0.25379	0.1147973	0.1218571	0.9952082	3.846037	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.151136	0	-0.680275	3.84604	0.114797	3.960835	1.60234	0.361499	0.87438
230	-343.229	-317.6322	-25.59686	0.550559	0.0517465	0.039751	8.19718	1.93596	3.93515	10.1704	12.1526	5.89616	14.1076	2.87891	0.270586	0.207861	1.06986	0.252673	0.513598	0.550559	0.0517465	0.039751	0	0	0	0	0	0.713987	-0.265373	0	0	-0.569208	0	-0.0363498	0.01860287	0.07658149	0.1912387	3.967412	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0.21929	0	-1.26981	0.718974	-0.647088	-0.680274	3.96741	0.0186029	3.986015	1.06986	0.252673	0.513598
240	-347.316	-315.7631	-31.55292	0.628041	8.91615	8.54976	6.73562	1.66225	3.23893	10.4755	16.3067	9.1851	17.1554	1.02429	14.5415	13.944	1.0145	0.250362	0.487836	0.628041	8.91615	8.54976	0	0	0	0	0	-1.30488	0	-0.575555	-0.191456	0	-0.114835	0	2.608698	0.170742	0.6131507	3.309978	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0.933433	2.65805	0.0199522	-0.703979	-0.680271	3.30998	2.6087	5.918676	1.0145	0.250362	0.487836
250	-344.1217	-316.2431	-27.87863	0.334551	0.192017	0.380559	8.56272	1.82633	2.64046	12.6577	12.2233	5.34863	14.8412	0.93633	0.537411	1.0651	1.04786	0.223496	0.323125	0.334551	0.192017	0.380559	0	0	0	0	0	1.70385	0	-0.252688	0.524915	0	-0.373006	0	0.8692152	0.1856856	0.3573006	3.456399	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0.655861	1.32336	0	0	-0.623714	-1.0849	-0.411524	3.4564	0.869215	4.325614	1.04786	0.223496	0.323125
260	-338.8287	-316.3614	-22.46732	0.0295834	0.0304436	0.0312219	7.23059	1.96269	2.03626	10.3778	10.6202	5.2905	13.1399	0.972852	1.00114	1.02674	0.960678	0.260769	0.270543	0.0295834	0.0304436	0.0312219	0	0	0	0	0	-0.15602	0	-1.07413	0.21961	0	0.320086	0	0.9007145	0.1362427	0.0304089	3.068687	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	-0.560949	0	0	-1.34578	0	3.06869	0.900715	3.969402	0.960678	0.260769	0.270543
270	-340.0828	-314.4948	-25.58805	0.456603	0.749682	0.500441	7.72824	1.19986	1.25797	10.8309	11.3822	3.17555	12.3201	0.954272	1.56679	1.04589	1.11613	0.173285	0.181679	0.456603	0.749682	0.500441	0	0	0	0	0	-0.269838	-0.0534326	0	0.373474	0	0	-0.05914	0.9998109	0.1600869	0.4784829	2.267917	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	-1.12466	0	-0.325606	0.2223	0	0.447091	-1.67423	0	2.26792	0.999811	3.267727	1.11613	0.173285	0.181679
280	-345.4152	-316.8079	-28.60733	0.500492	3.05356	0.354285	7.04413	1.28319	1.389	9.29126	8.57548	3.03798	10.208	0.591186	3.6069	0.418486	1.20207	0.218974	0.23703	0.500492	3.05356	0.354285	0	0	0	0	0	1.74722	0	0	0	0.282945	0	-0.0990708	0.2351655	0.1721083	0.846589	2.324201	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	-0.420588	-1.78134	0	-1.02077	1.92766	-1.38716	0	2.3242	0.235165	2.559366	1.20207	0.218974	0.23703
290	-343.1326	-314.9748	-28.15786	0.684831	0.185625	0.18466	8.89005	1.4166	1.4166	12.0949	11.8491	3.68938	13.6809	0.83915	0.227454	0.226271	1	0.159346	0.159346	0.684831	0.185625	0.18466	0	0	0	0	0.203352	0	0	-1.98919	0.585375	0.0549076	0	0	0.9242702	0.0531656	0.816101	2.612957	1	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	-0.622441	0	0	0	-1.58539	0.0285929	-1.83668	0	2.61296	0.92427	3.537227	1	0.159346	0.159346
300	-346.6778	-314.6277	-32.05015	0.738069	0.616705	0.593606	7.97191	0.881012	0.881012	9.23192	9.40916	2.5961	10.5536	1.11763	0.933854	0.898876	1	0.110515	0.110515	0.738069	0.616705	0.593606	0	0	0	0	0.295397	-1.72099	-1.6367	-0.0370976	-0.887366	0	0	0	0.3886612	0.1863587	0.6603866	1.835869	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	-0.871436	-2.17474	-0.7329	0	-0.0638327	-2.20261	0	1.83587	0.388661	2.224531	1	0.110515	0.110515
310	-343.3327	-315.1028	-28.22992	0.400006	0.364634	0.387159	8.74121	0.599533	1.19152	13.0455	14.7406	3.20689	14.7428	0.936741	0.853908	0.906656	1	0.068587	0.136311	0.400006	0.364634	0.387159	0	0	0	0	-0.41291	0.0462499	0.49856	0	0.521414	0	0	0	1.973737	0.07038705	0.4270185	1.841461	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	-1.16781	0	-0.865313	0.0258841	-0.160636	0	-1.99282	-0.686837	1.84146	1.97374	3.815198	1	0.068587	0.136311
320	-339.9756	-314.5319	-25.44368	0.235276	0.733181	0.925121	7.72504	1.22692	1.13209	11.6626	11.5677	7.21596	14.9188	0.344479	1.07349	1.35452	1.09167	0.173383	0.159981	0.235276	0.733181	0.925121	0	0	0	0	0	0	0	0.11544	0	0.573682	-0.699812	0	2.295699	0.1886657	0.6829896	2.205631	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0.583234	0	-0.622532	0	0	-0.691364	-1.74862	0	2.20563	2.2957	4.501331	1.09167	0.173383	0.159981
330	-342.6108	-316.578	-26.03284	0.851841	0.914585	0.851841	7.95147	1.35003	1.52455	10.863	9.80652	4.37735	12.1355	1	1.07366	1	0.897558	0.152391	0.17209	0.851841	0.914585	0.851841	0	0	0	0	1.22629	0	0	0	0	0	0.862356	0	0.5939051	0.2652968	0.8518411	2.538894	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0.649387	-0.661444	0.312765	0	0	0.071071	-1.86334	-0.0224386	2.53889	0.593905	3.132799	0.897558	0.152391	0.17209
340	-348.3982	-317.651	-30.7472	1.65195	1.55825	1.55825	10.2127	2.436	1.49154	13.0263	12.1256	3.99402	14.4533	1	0.94328	0.94328	1	0.238525	0.146047	1.65195	1.55825	1.55825	0	0	0	0	0.318029	-0.399141	0	-0.860245	0	0	0	0	0.1377569	0.2863469	1.651948	3.335427	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	-1.77967	0	1.82285	-0.717078	-0.0583926	0	-1.92383	0.490546	3.33543	0.137757	3.473184	1	0.238525	0.146047
350	-343.3897	-315.3278	-28.06195	1.06999	11.6278	8.69058	9.29934	2.41524	2.41524	14.6093	12.0632	5.75113	15.3924	0.857368	9.31723	6.96365	1	0.259721	0.259721	1.06999	11.6278	8.69058	0	0	0	0	0	2.06563	0	0	1.22787	0	0	0	0.6091224	0.2560559	1.247992	3.785504	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	-0.352396	0	0	1.79318	0.432313	-1.34815	0	3.7855	0.609122	4.394626	1	0.259721	0.259721
360	-346.5452	-315.3361	-31.20914	0.165812	3.82324	1.54239	7.92399	0.905832	4.29432	10.9018	12.7808	11.513	15.643	0.187204	4.31648	1.74137	0.771838	0.0882327	0.418289	0.165812	3.82324	1.54239	0	0	0	0	0	1.52669	0	0	-1.10338	0.976398	0	0.13941	1.174306	0.1342779	0.8857314	3.135418	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1.96077	0	-0.983652	0	0.170779	0	-0.945323	-1.6677	3.13542	1.17431	4.309724	0.771838	0.0882327	0.418289
370	-347.9356	-316.3126	-31.62303	0.801391	0.981794	0.793948	7.09515	0.757669	3.52162	7.95594	11.8992	6.93944	12.4344	1.00478	1.23096	0.995443	0.811671	0.0866758	0.402866	0.801391	0.981794	0.793948	0	0	0	0	-2.08689	-1.17526	0	-1.14299	-0.0380129	0	-0.245265	0.128869	0.3772743	0.1320048	0.7975818	2.665188	1	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	1.42816	0	0.145296	0	0	0.207994	-0.947849	-1.66769	2.66519	0.377274	3.042463	0.811671	0.0866758	0.402866
380	-343.206	-316.2739	-26.93211	0.153303	0.0292922	0.036776	8.09297	0.931226	4.2586	10.5966	15.8276	6.7622	16.2343	2.37036	0.452914	0.568628	0.812455	0.0934859	0.427522	0.153303	0.0292922	0.036776	0	0	0	0	0	0	0	0.540535	-0.852775	-0.407046	-0.343854	0.135001	1.411833	0.1333129	0.06467492	3.177922	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0.793309	0	0	-0.24677	0	-0.879847	-1.6677	3.17792	1.41183	4.589755	0.812455	0.0934859	0.427522
390	-340.4711	-316.5752	-23.89583	0.226241	0.171052	0.171052	7.42127	0.401065	2.12562	8.23941	10.0893	3.02133	10.6687	1	0.75606	0.75606	1	0.0540426	0.286423	0.226241	0.171052	0.171052	0	0	0	0	0	-0.307581	0	-2.60996	0	0	0	0	0.3399806	0.1304805	0.2262413	1.849523	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.279634	0	-1.25029	-1.6677	1.84952	0.339981	2.189503	1	0.0540426	0.286423
400	-340.9929	-315.4367	-25.55623	0.736632	1.62646	0.736632	8.22892	0.369417	1.79499	9.52988	14.4016	3.09596	12.3953	1	2.20797	1	1.09933	0.0493518	0.2398	0.736632	1.62646	0.736632	0	0	0	0	0	0	0	-0.145461	0	0	-0.75563	0	1.007185	0.2067499	0.7366323	1.76052	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1.54742	0	0.679108	0	0.792071	-1.33717	-1.6677	1.76052	1.00719	2.767705	1.09933	0.0493518	0.2398
410	-340.6343	-315.5901	-25.04416	0.459229	0.641712	0.763955	7.85369	0.332063	1.92527	8.57844	10.1716	3.20277	10.8623	0.826875	1.15545	1.37555	0.906738	0.0383379	0.222279	0.459229	0.641712	0.763955	0	0	0	0	0	0	0	0	1.51683	0	0.781164	0	0.360731	0.1457319	0.5553796	1.71236	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0.87864	0	0.677232	0	0.136622	0	-1.59767	-1.6677	1.71236	0.360731	2.073091	0.906738	0.0383379	0.222279
420	-342.1263	-314.5171	-27.6092	0.784228	2.30592	2.00044	9.3732	0.328241	1.75292	11.2047	12.6293	3.75377	13.7894	0.718861	2.11372	1.8337	0.991757	0.0347305	0.185472	0.784228	2.30592	2.00044	0	0	0	0	0	0	-1.37156	0	0	0.177687	0.0660399	0	1.100928	0.1760326	1.090931	1.753668	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0.106777	0	-1.50127	0	0.512349	0	-1.69278	-1.6677	1.75367	1.10093	2.854596	0.991757	0.0347305	0.185472
430	-341.7192	-315.5651	-26.15411	0.110122	3.06964	1.4111	9.2146	0.347989	1.84432	12.2359	14.9419	5.75789	16.3768	0.20273	5.65109	2.59778	1	0.037765	0.200152	0.110122	3.06964	1.4111	0	0	0	0	-0.513562	0	0	0	-0.533441	0.895056	0	0	2.345315	0.2541047	0.5431943	1.808392	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	-0.586953	0	0.545314	0	-1.60868	-1.66769	1.80839	2.34532	4.153707	1	0.037765	0.200152
440	-343.8107	-314.7428	-29.06786	1.60885	1.60885	1.60885	7.96417	0.417768	1.89587	11.3754	21.1479	3.331	14.3364	1	1	1	1.18435	0.0621259	0.281933	1.60885	1.60885	1.60885	0	0	0	0	0	0.46149	0	0	0	0	-1.34997	0	1.965399	0.1357246	1.608853	1.847684	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	1	-0.823294	1.72142	0.516652	0.439841	0	0	-1.1039	-1.66769	1.84768	1.9654	3.813083	1.18435	0.0621259	0.281933
450	-342.3762	-315.904	-26.47222	0.398882	1.49794	0.903703	7.93258	0.52089	2.85913	9.38247	11.7207	4.30902	12.7061	0.509053	1.91167	1.15331	0.824016	0.0541087	0.296999	0.398882	1.49794	0.903703	0	0	0	0	0	0	0.898248	-0.161018	-0.587505	0.4031	0.700805	0.0569174	0.6568996	0.1965238	0.7835759	2.277534	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0.115409	-1.32833	-1.66769	2.27753	0.6569	2.934434	0.824016	0.0541087	0.296999
460	-350.3325	-318.3729	-31.9596	0.674131	0.545004	0.451922	9.38341	0.43818	2.03719	10.4447	11.7523	4.11901	12.803	1.22652	0.991586	0.822232	1.15351	0.0538659	0.250434	0.674131	0.545004	0.451922	0	0	0	0	0	0.738367	-0.684713	1.61593	-1.62917	0	-1.13949	0	0.4574852	0.137503	0.5496282	2.030869	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1.37943	0	-0.9435	1.51657	0	0	-1.24766	-1.66769	2.03087	0.457485	2.488355	1.15351	0.0538659	0.250434
470	-338.2439	-314.0755	-24.16847	0.561903	0.561903	0.561903	8.33501	0.343422	1.77395	12.0236	13.4394	6.62623	15.9572	1	1	1	1.0284	0.0423725	0.218876	0.561903	0.561903	0.561903	0	0	0	0	0	0.00517306	-0.0578813	0	0	0	-0.223451	0	2.599254	0.1082253	0.5619027	1.718798	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0.301397	0	0	0	0	0	-1.49241	-1.66769	1.7188	2.59925	4.318052	1.0284	0.0423725	0.218876
