Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
100	-492.0727	-458.86	-33.21273	0.225816	0.402762	1.07591	1.2803	12.5712	7.36722	15.6759	10.8666	21.061	23.6604	0.254914	0.454662	1.21455	0.133361	1.30946	0.7674	0.225816	0.402762	1.07591	0	0	0	0	0	-0.524359	1.8722	-0.44045	0	0.356213	0.325798	0	1.153653	0.2378516	0.8858502	4.912811	0	1	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	-1.09708	0	-0.17112	0	-1.96066	0	-2.00982	4.91281	1.15365	6.066465	0.133361	1.30946	0.7674
110	-488.586	-460.1563	-28.42975	4.30115	0.120716	0.813556	0.691612	11.1826	6.5148	12.2731	7.89176	18.9141	19.38	5.73243	0.160887	1.08428	0.0812288	1.31338	0.765153	4.30115	0.120716	0.813556	0	0	0	0	1.13483	0	0.326314	0	0.607435	1.05289	0.329407	0	0.4719189	0.37631	0.7503185	3.693479	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	-0.321499	0	0.17364	0	0	0	0	-2.50556	3.69348	0.471919	4.165398	0.0812288	1.31338	0.765153
120	-487.794	-459.9643	-27.82968	3.38364	0.279688	2.34069	0.743522	10.8369	5.37571	11.592	6.13805	16.2654	16.9866	2.59568	0.214556	1.7956	0.102254	1.49036	0.739304	3.38364	0.279688	2.34069	0	0	0	0	0	-1.30274	0	0	-0.338141	0.569142	0.334652	-0.0551683	0.01488025	0.3958008	1.303569	3.51192	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	-1.77309	0	0	0	0	-2.18332	3.51192	0.0148803	3.5268	0.102254	1.49036	0.739304
130	-492.3377	-459.3513	-32.9864	0.414953	0.0442599	2.376	1.15512	10.2775	5.08954	12.7636	7.53821	17.1904	18.7042	1.25657	0.134029	7.19507	0.167651	1.49164	0.73868	0.414953	0.0442599	2.376	0	0	0	0	-0.762327	-0.897161	1.97661	0.144179	-2.42846	0	0.335692	-0.0551683	1.030715	0.2939578	0.3302268	3.924017	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	-0.198227	0	0	0	0.192081	0	-1.68888	3.92402	1.03071	4.954732	0.167651	1.49164	0.73868
140	-486.1825	-457.8483	-28.33415	0.394929	0.698552	0.891655	0.944501	12.2538	4.6779	13.8438	6.26788	17.3496	18.7063	0.464827	0.822187	1.04947	0.155705	2.0201	0.771174	0.394929	0.698552	0.891655	0	0	0	0	0	0	0	0	0	0.0884825	0.319761	0	0.3917732	0.1186554	0.8496267	3.783049	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	-0.434758	0.461119	2.1257	0	-0.913596	0.438525	-1.85501	3.78305	0.391773	4.174822	0.155705	2.0201	0.771174
150	-489.5766	-459.9397	-29.63696	0.15667	0.15667	0.15667	0.90976	11.4148	4.3685	14.0048	6.99135	17.907	19.4276	1	1	1	0.161087	2.02116	0.773509	0.15667	0.15667	0.15667	0	0	0	0	0.0405252	0	0	0	0	0	0.31604	0	1.290205	0.07239121	0.1566703	3.566501	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	-0.205875	0	-2.42538	2.12564	0	0	0.442128	-1.82109	3.5665	1.29021	4.856707	0.161087	2.02116	0.773509
160	-491.4278	-458.5703	-32.85744	0.570236	0.102731	0.0797524	1.06758	11.4276	4.47088	13.6033	6.64656	17.0322	18.6409	7.15007	1.28813	1	0.186773	1.99926	0.78218	0.570236	0.102731	0.0797524	0	0	0	0	0	0	1.10331	0	0	0	0.302322	0	0.7895235	0.04619884	0.07975241	3.792416	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	-1.56387	-1.54101	0	2.12574	0.253192	1.96712	0.442586	-1.67334	3.79242	0.789524	4.581939	0.186773	1.99926	0.78218
170	-486.2044	-457.0194	-29.18502	0.184486	0.18626	0.182822	1.00893	11.6531	4.462	13.0822	5.89102	16.2291	17.5134	0.99983	1.00944	0.990814	0.177807	2.05368	0.786358	0.184486	0.18626	0.182822	0	0	0	0	0	0	-0.50949	0.67544	0.0113571	0	0.295766	0	0.1799452	0.1236039	0.1845172	3.743496	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1.30459	0	-0.984191	2.12564	0	0	0.474871	-1.72263	3.7435	0.179945	3.923441	0.177807	2.05368	0.786358
180	-489.1357	-457.3292	-31.8065	0.0876844	0.305914	0.132202	0.68695	12.0998	4.65539	13.6803	5.67338	16.8217	17.801	0.536534	1.87186	0.808931	0.116072	2.04447	0.786608	0.0876844	0.305914	0.132202	0	0	0	0	-0.618605	1.86928	0	0.295428	0	-0.388591	0.295375	0	0.1592468	0.09484944	0.1634275	3.382359	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0.0146553	0	2.12557	-0.23291	0.0251778	0.470697	-2.14913	3.38236	0.159247	3.541606	0.116072	2.04447	0.786608
190	-491.916	-461.0312	-30.88481	0.329094	0.0154266	0.0887234	0.717183	9.80247	5.97944	11.9664	8.32445	17.8728	19.0354	6.02043	0.282214	1.6231	0.119942	1.63936	1	0.329094	0.0154266	0.0887234	0	0	0	0	0	-0.315868	-0.694902	-0.580683	0	0.887609	0	0	1.197708	0.08211778	0.05466286	3.477033	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0.176516	2.12562	0.698942	0.315464	0.494308	-2.12075	3.47703	1.19771	4.67474	0.119942	1.63936	1
200	-492.8868	-459.996	-32.89081	1.45372	1.23186	1.70049	0.640878	11.9366	6.34705	12.6224	7.09731	20.4747	19.1045	1.00294	0.849876	1.17319	0.0937665	1.74644	0.928634	1.45372	1.23186	1.70049	0	0	0	0	1.05641	-1.03745	0.0500734	0	-0.19656	0	0.0911149	0	0.1077718	0.149016	1.449457	3.648183	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1.93997	0	2.12542	0	0	0.482178	-2.36558	3.64818	0.107772	3.755955	0.0937665	1.74644	0.928634
210	-487.3746	-458.7854	-28.58916	0.337065	0.337065	0.337065	0.712142	10.6598	6.64987	11.3916	7.37921	17.3399	18.0539	1	1	1	0.107091	1.60301	1	0.337065	0.337065	0.337065	0	0	0	0	0	0.356744	0.92106	0	0	0	0	0	0.01517937	0.08892184	0.3370654	3.69581	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0.75785	1.60534	0	2.12549	0	0	0.471882	-2.23408	3.69581	0.0151794	3.71099	0.107091	1.60301	1
220	-492.2282	-464.6646	-27.56356	0.244691	0.493473	0.537009	0.818688	8.74737	8.74737	9.6083	9.6083	17.5315	18.3739	0.455655	0.918929	1	0.0935924	1	1	0.244691	0.493473	0.537009	0	0	0	0	0	0	0.014161	0	0	0	0	0	0.02849861	0.08728002	0.5370088	3.971531	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0.138253	0	0.244519	2.1254	-0.0845466	-0.786019	0	-2.36881	3.97153	0.0284986	4.00003	0.0935924	1	1
230	-494.4852	-458.0247	-36.46053	0.561216	0.221994	5.10406	1.19784	11.468	14.3631	12.8143	15.6944	25.9016	27.1932	0.584319	0.231133	5.31417	0.0814567	0.779857	0.976731	0.561216	0.221994	5.10406	0	0	0	0	0	0.284763	0	0	-2.05557	0	0	-0.0431468	0.07746981	0.1010159	0.9604617	5.821649	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0.919689	0.506754	-0.493846	2.12552	0.236346	-0.56804	-0.344116	-2.43576	5.82165	0.0774698	5.899119	0.0814567	0.779857	0.976731
240	-494.6216	-458.9771	-35.64455	0.428262	0.0693824	7.7962	1.46689	11.8537	16.1857	13.7393	18.0714	28.4582	30.1344	0.529247	0.0857429	9.63456	0.0906289	0.732354	1	0.428262	0.0693824	7.7962	0	0	0	0	0	0	-0.275152	-0.0132802	-2.78775	0	0	0	0.2961033	0.1899126	0.8091908	6.55332	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	2.12536	-0.149368	-0.677977	-0.311491	-2.40098	6.55332	0.296103	6.849423	0.0906289	0.732354	1
250	-506.5968	-459.1579	-47.43887	2.8324	0.0286298	17.1465	1.61135	12.9105	12.9105	21.8126	24.829	26.0645	32.1762	1.89486	0.0191532	11.4709	0.124809	1	1	2.8324	0.0286298	17.1465	0	0	0	0	1.96843	1.58681	-0.854305	-0.702794	-2.71478	0.428375	0	0	1.27934	0.2020419	1.49478	6.451953	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	2.19025	-0.735013	0.0329847	2.1254	-0.760761	-0.115565	0	-2.08097	6.45195	1.27934	7.731293	0.124809	1	1
260	-492.2269	-458.9865	-33.24043	1.32283	0.136513	11.3587	2.19917	9.90167	9.90167	13.2456	13.2456	21.5208	23.9488	1.04112	0.107442	8.93975	0.222101	1	1	1.32283	0.136513	11.3587	0	0	0	0	0	0	0.579474	0	-2.69564	0	0	0	0.9204006	0.1073928	1.27058	5.996417	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0.850076	1.25569	0	2.12551	0	0	0	-1.50462	5.99642	0.920401	6.916818	0.222101	1	1
270	-490.6307	-457.9047	-32.72604	1.34338	0.720251	2.42385	2.50591	10.8843	8.57403	15.8312	13.8145	19.7341	23.7522	1.01112	0.542109	1.82435	0.259684	1.12792	0.888514	1.34338	0.720251	2.42385	0	0	0	0	0	-0.304205	-0.621482	0	-0.739869	0	0.145463	0	0.726721	0.1276297	1.328607	6.160987	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0.464689	-2.07072	0	2.12539	0	0	0	-1.34612	6.16099	0.726721	6.887708	0.259684	1.12792	0.888514
280	-489.1787	-458.6354	-30.54331	1.19084	0.777482	1.78302	1.49747	10.9255	8.978	13.3239	11.3764	20.8044	22.7523	1.00759	0.657845	1.50866	0.14727	1.07448	0.882949	1.19084	0.777482	1.78302	0	0	0	0	0	0	-1.33883	-1.2153	-0.506047	0	0.153195	0	0.6370562	0.06088724	1.181862	5.276255	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2.12517	0	0	-0.0549452	-1.9132	5.27625	0.637056	5.913311	0.14727	1.07448	0.882949
290	-492.7332	-459.7697	-32.96348	0.184567	0.266438	0.278301	2.53464	11.8898	11.8898	14.7318	14.5998	24.1898	26.7244	0.527337	0.761254	0.795148	0.213178	1	1	0.184567	0.266438	0.278301	0	0	0	0	-1.17723	0	0	0	0.487234	0.305508	0	0	0.1939468	0.1164015	0.3499989	7.102678	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	-0.827794	0.284124	-0.993995	2.12503	0	-1.14193	0	-1.54563	7.10268	0.193947	7.296625	0.213178	1	1
300	-492.6518	-459.7671	-32.88466	0.113432	1.24724	0.61551	2.78863	11.9171	11.9171	14.8213	14.8213	23.9076	26.7704	0.133508	1.46798	0.724446	0.234001	1	1	0.113432	1.24724	0.61551	0	0	0	0	0	0	-0.681152	0	0.374147	-0.0335593	0	0	0.06959774	0.1409554	0.8496292	7.343646	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	-0.45569	-0.910452	0	2.12513	0	-1.95206	0	-1.45243	7.34365	0.0695977	7.413244	0.234001	1	1
310	-492.4473	-458.3348	-34.11243	0.231734	0.503997	6.29847	2.51517	11.233	9.15726	16.9245	15.2301	24.9161	28.4419	0.128576	0.279639	3.49466	0.248223	1.10859	0.903731	0.231734	0.503997	6.29847	0	0	0	0	0	-0.303652	0	0	-1.53977	0	0.124565	0	2.614069	0.1028614	1.802313	6.372003	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	2.12527	0	-2.07426	0	-1.39157	6.372	2.61407	8.986072	0.248223	1.10859	0.903731
320	-493.9822	-458.7873	-35.19491	1.73749	0.968236	6.10578	2.69929	10.958	7.33855	14.4408	11.0193	19.264	22.3516	1.02383	0.570542	3.59789	0.367823	1.49321	1	1.73749	0.968236	6.10578	0	0	0	0	0.933169	0.588447	0.218431	0.332973	-1.5756	0	0	0	0.639458	0.2631442	1.697045	6.009843	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	-0.24447	0	-0.791515	2.12517	0.742735	0	0.400926	-1.00015	6.00984	0.639458	6.649301	0.367823	1.49321	1
330	-488.9577	-457.3164	-31.64125	3.73324	1.114	11.7308	1.67822	11.1762	7.70156	14.8735	11.399	19.2082	22.1335	1.02169	0.304873	3.21042	0.217907	1.45116	1	3.73324	1.114	11.7308	0	0	0	0	0	0	0	0	-1.43537	0	0	0	0.6918881	0.2070714	3.653986	5.246948	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1.80994	0	0	2.12513	0	0	0.37236	-1.52369	5.24695	0.691888	5.938836	0.217907	1.45116	1
340	-495.3732	-459.3314	-36.04178	0.546039	1.38088	0.67003	0.833314	11.873	7.00133	13.8462	9.78445	20.5768	22.0186	0.306937	0.776212	0.376634	0.110712	1.57742	0.930181	0.546039	1.38088	0.67003	0	0	0	0	1.61435	0.624187	-0.673078	0	1.20166	0	0.0890657	0	1.091296	0.1299323	1.778993	4.10692	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	2.12497	-1.24777	-1.16315	0.382082	-2.19949	4.10692	1.0913	5.198216	0.110712	1.57742	0.930181
350	-487.2545	-457.4641	-29.79038	0.580335	0.580335	0.580335	1.1677	11.5174	7.79921	13.4098	10.0153	19.8166	21.5472	1	1	1	0.149721	1.47674	1	0.580335	0.580335	0.580335	0	0	0	0	0.774221	0	0	1.141	0	0	0	0	0.5035578	0.1773896	0.5803345	4.71606	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	-0.912577	-1.2541	2.12491	0	0	0.389837	-1.89898	4.71606	0.503558	5.219618	0.149721	1.47674	1
360	-489.8672	-458.0439	-31.82332	0.777574	0.143512	6.49009	1.75283	10.5718	8.34994	12.9446	10.7227	19.5417	21.6045	0.791822	0.146142	6.60902	0.186763	1.12642	0.88968	0.777574	0.143512	6.49009	0	0	0	0	0	0	0	1.16303	-2.32391	0	0.143849	0	0.4383738	0.3160894	0.9820053	5.368557	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	-0.470008	2.12505	0	-0.268161	0	-1.67576	5.36856	0.438374	5.806931	0.186763	1.12642	0.88968
370	-493.5067	-459.8221	-33.68458	12.2453	0.0457783	3.68061	1.66402	10.924	6.78087	18.0856	10.0692	18.0214	21.1869	5.97143	0.0223239	1.79485	0.217973	1.43096	0.888238	12.2453	0.0457783	3.68061	0	0	0	0	-1.20597	1.72496	0	0	0	1.07194	0.145846	0	0.8092835	0.1399932	2.050645	4.976708	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	2.12509	-1.43019	0	0.237646	-1.5212	4.97671	0.809283	5.785991	0.217973	1.43096	0.888238
380	-493.7823	-459.1408	-34.64149	1.07107	0.0726971	0.576207	2.27364	11.8254	8.97786	15.2591	13.0932	22.0478	25.1317	2.69289	0.182775	1.4487	0.25325	1.31717	1	1.07107	0.0726971	0.576207	0	0	0	0	0.969237	0	-1.34026	-0.910683	-0.456143	0	0	0	0.9721222	0.09778831	0.3977405	6.226391	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0.607542	0	0	2.12498	-1.32201	0.983796	0.275486	-1.37338	6.22639	0.972122	7.198513	0.25325	1.31717	1
390	-494.7496	-461.6944	-33.05523	0.0204259	0.0134036	0.0204259	2.64896	11.849	13.1232	14.6238	16.154	26.6671	28.1446	1	0.656206	1	0.242789	1.08601	1.2028	0.0204259	0.0134036	0.0204259	0	0	0	0	1.09547	-1.57287	0	0.967153	0	0	-0.22723	0	0.2560225	0.1961912	0.02042588	7.440433	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	-0.350539	2.12478	-0.42128	0	0.270559	-1.41896	7.44043	0.256022	7.696455	0.242789	1.08601	1.2028
400	-490.0738	-459.8901	-30.18367	0.024369	0.0481079	0.0721441	3.42858	10.7497	10.7497	14.5465	14.6263	21.5999	25.2911	0.555161	1.09597	1.64355	0.318946	1	1	0.024369	0.0481079	0.0721441	0	0	0	0	0.411416	0	0	0	-0.853622	-0.360671	0	0	0.1669813	0.0907599	0.04389531	7.344619	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0.592675	-0.994052	-0.0387004	2.12517	0	0	0	-1.14273	7.34462	0.166981	7.5116	0.318946	1	1
410	-489.1123	-459.1016	-30.01065	0.144858	0.0657319	0.306085	2.94972	11.6349	11.6349	14.6471	14.637	23.3562	26.3169	1.01412	0.460175	2.14283	0.253523	1	1	0.144858	0.0657319	0.306085	0	0	0	0	-0.368882	0	0.0825101	-0.281286	-0.937875	0	0	0	0.04605962	0.06515275	0.1428413	7.363793	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0.582697	0.247699	2.12513	0	0	0	-1.3723	7.36379	0.0460596	7.409853	0.253523	1	1
420	-488.4196	-457.0354	-31.38422	1.21395	0.277594	3.48783	3.23792	11.0435	7.52873	16.2281	12.2482	19.402	23.7651	1.01998	0.233239	2.93053	0.430076	1.46685	1	1.21395	0.277594	3.48783	0	0	0	0	0	0.731271	0.814935	0.326802	-1.32312	0	0	0	0.9241698	0.09005105	1.19017	6.457009	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	2.12525	-0.360728	0	0.383115	-0.843793	6.45701	0.92417	7.381179	0.430076	1.46685	1
430	-487.6874	-459.8242	-27.86317	0.065235	0.0474717	0.194592	2.24225	9.85397	6.80469	12.5228	9.58124	17.2365	19.6611	0.674385	0.490753	2.01165	0.329516	1.44811	1	0.065235	0.0474717	0.194592	0	0	0	0	0.471954	0	0	0.275825	-0.860135	0	0	0	0.3586569	0.1030531	0.09673252	5.317424	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	-0.0266799	0	2.12521	0	-0.406813	0.370263	-1.11013	5.31742	0.358657	5.676081	0.329516	1.44811	1
440	-487.9512	-457.0603	-30.89087	0.902472	0.223702	3.38027	3.1103	11.1477	6.85267	14.3818	10.0867	18.4222	21.3639	1.02506	0.254088	3.83943	0.43046	1.54283	0.948399	0.902472	0.223702	3.38027	0	0	0	0	0	0	0	0.401372	-1.65556	0	0.0651978	0	0.124125	0.09024508	0.8804096	6.193693	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1.22619	-0.736993	2.12489	0	0	0.379663	-0.841927	6.19369	0.124125	6.317818	0.43046	1.54283	0.948399
450	-486.2308	-457.1112	-29.11957	0.821093	0.169905	3.78917	3.37163	12.8548	5.27283	16.829	9.24705	18.7302	22.4032	0.778498	0.161091	3.5926	0.495989	1.89103	0.775668	0.821093	0.169905	3.78917	0	0	0	0	0	0	0	0	-1.36169	0.315858	0.312611	0	0.4260942	0.08643977	1.054715	6.113876	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	2.12493	0	-0.7973	0.378415	-0.696528	6.11388	0.426094	6.53997	0.495989	1.89103	0.775668
460	-492.0406	-457.8944	-34.14617	1.23757	0.00977549	3.47404	5.836	11.0688	4.53345	17.0893	10.8	16.4931	22.0105	2.79582	0.022084	7.84828	0.995278	1.88769	0.773139	1.23757	0.00977549	3.47404	0	0	0	0	1.36127	-0.53127	0	0.812012	-1.84052	1.03481	0.31663	0	0.2720445	0.2440181	0.4426498	6.640719	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0.00321725	0	2.12519	0	-0.72448	0.373322	0	6.64072	0.272044	6.912763	0.995278	1.88769	0.773139
470	-482.9736	-457.1108	-25.86282	0.388238	0.388238	0.388238	5.5066	10.875	4.26747	16.4204	9.81281	15.2135	20.7186	1	1	1	0.995234	1.96549	0.771281	0.388238	0.388238	0.388238	0	0	0	0	0	0	-1.19501	0	0	0	0.319591	0	0.03302328	0.118912	0.3882379	6.345924	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	-0.606522	0	0	2.12512	0	0	0.411263	0	6.34592	0.0330233	6.378947	0.995234	1.96549	0.771281
