Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
100	-883.9561	-861.1197	-22.8364	0.466761	0.484702	1.11702	2.37258	0.464947	0.50735	3.29195	3.18809	2.0968	4.09403	0.450785	0.468112	1.07878	4.67642	0.916421	1	0.466761	0.484702	1.11702	0	0	0	0	0	-1.08079	0	0	-0.184307	0	0	0	0.3623562	0.8466094	1.03544	0.8240953	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0.275338	0.0237097	-0.739989	0	-0.0872793	1.62981	0.824095	0.362356	1.186451	4.67642	0.916421	1
110	-879.4777	-856.7624	-22.71528	0.504514	0.651029	1.40513	2.61617	0.435524	0.435524	3.14138	3.16911	0.918895	3.60326	0.375424	0.48445	1.0456	6.00694	1	1	0.504514	0.651029	1.40513	0	0	0	0	0	0.749522	0	0	0.720694	-0.623343	0	0	0.05483093	1.12526	1.343851	0.7917052	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	-0.467141	-0.829924	0	0	1.79292	0.791705	0.0548309	0.8465361	6.00694	1	1
120	-881.0371	-856.7001	-24.337	0.654176	0.784313	1.93966	2.64491	0.473207	0.343439	3.43771	3.0425	1.13625	3.71397	0.485726	0.582353	1.4402	7.09126	1.26872	0.920795	0.654176	0.784313	1.93966	0	0	0	0	0	0	0.263587	0	-0.886557	0	0	0.150787	0.1112455	1.137644	1.346801	0.7546934	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	-1.77527	0	0	0	-0.449005	0	0.245423	1.62351	0.754693	0.111246	0.8659389	7.09126	1.26872	0.920795
130	-879.3758	-856.3323	-23.04355	0.597129	0.680702	1.76716	2.58253	0.486899	0.279143	3.12073	2.92968	0.861254	3.45082	0.439715	0.501257	1.30131	9.25163	1.74426	1	0.597129	0.680702	1.76716	0	0	0	0	0	-0.63349	0	0	-0.640089	0	0	0	0.04839719	1.128003	1.357991	0.7054017	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0.509697	0.0873227	0	0	-0.624448	0	0.556332	1.66847	0.705402	0.0483972	0.7537989	9.25163	1.74426	1
140	-884.1736	-859.8809	-24.29269	0.371107	0.65249	0.80876	2.60524	0.352176	0.238017	3.7658	3.73225	1.39857	4.44639	0.580944	1.02143	1.26606	8.27931	1.11919	0.756406	0.371107	0.65249	0.80876	0	0	0	0	0	0	0.720127	0.247574	0	-0.431082	0	0.510144	0.5897904	0.9775696	0.6388	0.6021968	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0.0950557	0	-0.562534	0	0	-0.285986	0.137702	1.67179	0.602197	0.58979	1.191987	8.27931	1.11919	0.756406
150	-883.6005	-859.4252	-24.1753	0.00757376	0.0726415	0.698852	2.2492	0.546876	0.290994	3.69924	3.44336	1.74104	4.44182	0.0198898	0.190767	1.83529	5.84653	1.42154	0.756406	0.00757376	0.0726415	0.698852	0	0	0	0	0	0	0.7184	0	0	-1.10955	0	0.510144	0.6386377	0.6029164	0.3807857	0.7100138	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	-1.71128	-1.54449	0.376834	1.08475	0.710014	0.638638	1.348652	5.84653	1.42154	0.756406
160	-883.1204	-859.1964	-23.92397	0.0857091	0.159975	0.698824	2.42884	0.742021	0.507197	3.56654	3.23872	2.84918	4.42131	0.170055	0.317406	1.38654	3.27423	1.00029	0.683735	0.0857091	0.159975	0.698824	0	0	0	0	-0.877375	0	0.718816	0	-0.794274	0	0.245488	0.510145	0.3720796	0.5807965	0.5040067	0.9705036	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	-0.188687	0	0	0	-1.06544	-0.461512	0	0.806189	0.970504	0.37208	1.342583	3.27423	1.00029	0.683735
170	-883.1072	-859.9586	-23.1486	0.15399	0.39397	0.987527	2.32611	0.992012	0.64516	3.37209	3.01522	1.66789	4.02516	0.393542	1.00684	2.52376	2.7272	1.16307	0.756406	0.15399	0.39397	0.987527	0	0	0	0	0.200582	0.29123	0	0.332034	-0.544128	-1.28252	0	0.510144	0.02924021	0.8011342	0.3912924	1.141838	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	-0.328173	0	0	0	0	0	0.176153	0.522854	1.14184	0.0292402	1.171078	2.7272	1.16307	0.756406
180	-884.7685	-860.612	-24.15653	0.270318	0.259051	0.259051	2.19103	0.616521	0.402292	3.44513	3.09101	1.39431	3.93969	1.04349	1	1	3.58821	1.00967	0.658826	0.270318	0.259051	0.259051	0	0	0	0	0	0	0.547249	0.395476	0	0	0.335683	0.510144	0.3449394	0.7963025	0.2590506	0.8160421	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	-0.247714	-0.529421	-0.478389	-1.07839	0	0.0425745	0	0.869975	0.816042	0.344939	1.160982	3.58821	1.00967	0.658826
190	-877.8585	-857.9142	-19.9443	0.352634	0.403186	0.56478	2.59065	0.580699	0.233311	3.18099	2.84022	0.823652	3.42159	0.817375	0.934549	1.30911	8.39901	1.88265	0.756406	0.352634	0.403186	0.56478	0	0	0	0	0	0	0.101576	0	-0.654618	0	0	0.510143	0.008023094	0.8134016	0.4314226	0.7053945	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0.52217	0	0	0	0	0	0.657774	1.16607	0.705394	0.00802309	0.7134175	8.39901	1.88265	0.756406
200	-882.2752	-858.69	-23.58521	0.302169	0.302169	0.855546	2.3771	0.533439	0.297609	3.5557	3.06369	1.35487	3.96314	0.353188	0.353188	1	8.47535	1.90194	1.0611	0.302169	0.302169	0.855546	0	0	0	0	0	0.248533	0	0.245929	0	0	-0.144137	0	0.3566709	1.034791	0.8555462	0.7226463	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	-0.595273	0	-0.110669	0	-1.04075	0	0.657777	1.52379	0.722646	0.356671	1.079317	8.47535	1.90194	1.0611
210	-882.2828	-859.1091	-23.17378	0.393593	0.446458	0.747269	2.69693	0.51461	0.44035	3.24262	3.15765	1.28639	3.71179	0.678603	0.769749	1.28838	4.55681	0.869499	0.744027	0.393593	0.446458	0.747269	0	0	0	0	-1.48646	0	0	0	-0.615833	0	0.193578	0.394752	0.03347254	0.8802221	0.5800046	0.8486241	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	-0.288319	0	0	0	-0.19801	0	-0.140439	1.36198	0.848624	0.0334725	0.8820966	4.55681	0.869499	0.744027
220	-885.2657	-860.7513	-24.51438	0.216308	0.466639	1.18874	2.23013	0.6412	0.723955	3.51627	3.56345	1.92045	4.49753	0.144084	0.310832	0.79183	3.08048	0.885689	1	0.216308	0.466639	1.18874	0	0	0	0	0.204114	-0.209182	0.730799	0	0	0.426511	0	0	0.4254162	0.7457203	1.501257	1.011607	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	-1.14752	-1.04422	-0.121389	1.24648	1.01161	0.425416	1.437023	3.08048	0.885689	1
230	-886.783	-856.7606	-30.02236	0.370016	0.625636	1.50583	2.56701	0.674813	0.246782	3.2747	2.82356	0.942536	3.51559	0.194756	0.3293	0.792587	10.402	2.73445	1	0.370016	0.625636	1.50583	0	0	0	0	0	0.538028	-0.435805	1.05563	-0.871668	1.08014	0	0	0.01275952	0.9939676	1.899897	0.7533119	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1.40705	0	0	-0.0632719	-0.967521	-1.0442	1.00593	1.33606	0.753312	0.0127595	0.7660714	10.402	2.73445	1
240	-881.4194	-856.3953	-25.02405	0.465032	0.516477	2.12276	2.74006	0.46923	0.1716	3.53399	3.32098	0.712817	3.6821	0.27052	0.300447	1.23486	15.9677	2.73444	1	0.465032	0.516477	2.12276	0	0	0	0	0	0	0.251631	0	-0.512707	0	0	0	0.1357195	0.9939676	1.719029	0.6042554	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0.231585	-1.50644	0	0	-1.14947	0	1.00593	1.76464	0.604255	0.135719	0.7399749	15.9677	2.73444	1
250	-881.6991	-855.3912	-26.30791	0.387775	0.387775	1.24804	2.50746	0.43069	0.155427	3.0779	2.77612	1.19182	3.36508	0.310707	0.310707	1	15.8986	2.73081	0.985493	0.387775	0.387775	1.24804	0	0	0	0	0	0	0	0.190306	0	0	0	0.0267028	0.1365931	1.182733	1.248041	0.5516221	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	-0.210418	1.46653	0	-1.35687	-1.16891	0	1.00591	1.74439	0.551622	0.136593	0.6882152	15.8986	2.73081	0.985493
260	-881.6153	-856.2989	-25.31642	0.337794	0.349947	1.05607	2.48132	0.615675	0.167838	3.56507	3.1937	0.816004	3.57758	0.343418	0.355773	1.07365	11.6905	2.9007	0.790752	0.337794	0.349947	1.05607	0	0	0	0	1.67524	0	-0.364619	0	-0.172715	0	0.570582	0	0.1116982	1.293977	0.9836253	0.635293	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	-0.854924	-1.0156	0	1.00595	1.27706	0.635293	0.111698	0.7469912	11.6905	2.9007	0.790752
270	-887.9999	-858.4024	-29.59754	0.476004	0.454565	0.917598	2.43777	0.558827	0.204362	3.02544	2.97763	0.772218	3.24319	0.472844	0.451547	0.911506	11.9287	2.7345	1	0.476004	0.454565	0.917598	0	0	0	0	0.830279	0.994169	-0.292486	0	0.225192	0	0	0	0.02279468	1.608559	1.006684	0.6529652	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	2.02159	0.994296	0	-1.14577	-0.818361	0	1.00595	1.473	0.652965	0.0227947	0.6757599	11.9287	2.7345	1
280	-885.1359	-857.3505	-27.78538	0.39915	0.289818	0.727433	2.78061	0.38088	0.1575	3.21823	2.96909	1.8253	3.42362	0.418325	0.30374	0.762378	19.4746	2.66757	1.10308	0.39915	0.289818	0.727433	0	0	0	0	0	-1.68387	0	0	0	0.495774	-0.23844	0	0.06486641	0.8010769	0.9541633	0.5504728	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1.70998	0	-1.16682	-1.1672	0	1.00583	2.03674	0.550473	0.0648664	0.6153392	19.4746	2.66757	1.10308
290	-885.6264	-857.0053	-28.62114	0.391901	0.499673	1.63138	2.78649	0.513027	0.162519	3.57931	3.12268	1.08481	3.8573	0.3374	0.430184	1.40451	15.285	2.81415	0.891479	0.391901	0.499673	1.63138	0	0	0	0	-0.115864	-0.588686	0.0977988	0.25307	-0.562042	-0.198139	0.279187	0	0.187303	0.889084	1.161533	0.6147528	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	-0.254856	-0.297673	0	-0.355262	-0.79517	0	1.00579	1.63508	0.614753	0.187303	0.8020558	15.285	2.81415	0.891479
300	-883.7833	-859.0802	-24.70313	0.235154	0.449425	0.864613	2.4158	0.463239	0.169436	3.54198	3.31239	3.08639	4.47811	0.4588	0.876856	1.68692	14.2579	2.734	1	0.235154	0.449425	0.864613	0	0	0	0	0	0.257257	0	0	-1.27085	0	0	0	0.7023951	1.033114	0.512541	0.5745008	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1.52434	0	-0.906094	0	-0.387651	1.00577	1.65154	0.574501	0.702395	1.276896	14.2579	2.734	1
310	-881.1118	-856.6299	-24.48198	0.608652	0.38842	0.822201	2.75252	0.55123	0.201615	3.54708	3.21976	0.804714	3.71851	1.58765	1.01318	2.14468	13.6524	2.73407	1	0.608652	0.38842	0.822201	0	0	0	0	0.970662	0	0	0	-0.395226	-1.09707	0	0	0.09614575	0.9414304	0.3833673	0.6737965	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0.0534167	-0.67438	0	1.23834	1.00579	1.60812	0.673796	0.0961457	0.7699422	13.6524	2.73407	1
320	-888.8347	-859.6151	-29.21953	0.48647	0.184432	0.855131	2.35529	0.71088	0.197181	3.25628	3.53475	1.16564	3.73609	1.3698	0.519321	2.40787	10.2494	3.09349	0.858061	0.48647	0.184432	0.855131	0	0	0	0	-0.220459	0.0564657	0	0	-1.4259	-0.533655	0.977871	-0.4555	0.2356022	0.851458	0.3551399	0.6911437	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1.64188	0	0	0	-0.534036	1.60625	1.00578	1.29188	0.691144	0.235602	0.9267458	10.2494	3.09349	0.858061
330	-891.0173	-857.7206	-33.29671	0.646938	0.208508	1.17581	2.60414	0.530072	0.233665	3.36638	2.98734	0.946998	3.64359	1.42684	0.459869	2.59328	7.45881	1.51824	0.669267	0.646938	0.208508	1.17581	0	0	0	0	-0.0566911	-1.21	0	0	-2.31597	0	0.975976	0	0.1302371	1.298302	0.4534066	0.6858004	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	-1.34121	-0.357178	-2.108	-0.537331	1.60623	0.316629	1.39212	0.6858	0.130237	0.8160375	7.45881	1.51824	0.669267
340	-891.1954	-858.78	-32.41547	0.666542	0.147452	0.655069	2.80937	0.598872	0.362642	3.45712	3.22836	0.993002	3.83641	2.16024	0.477888	2.12306	5.18835	1.106	0.669728	0.666542	0.147452	0.655069	0	0	0	0	-0.201882	0.44661	-0.638901	0	-2.8157	0.741314	0.974301	0	0.03094416	1.404102	0.3085496	0.8481526	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	-0.386752	0	-1.56971	-0.410757	1.60621	0	1.34628	0.848153	0.0309442	0.8790968	5.18835	1.106	0.669728
350	-883.4318	-859.0599	-24.3719	0.428998	0.728795	1.40786	2.35664	1.07781	0.311238	3.72523	3.03185	1.40738	3.94203	0.563961	0.958074	1.85077	7.57185	3.46298	1	0.428998	0.728795	1.40786	0	0	0	0	1.73571	0	-0.0294658	0	-0.699218	-0.599181	0	0	0.06747722	1.048152	0.7606883	0.9246468	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0.0677207	0	0	-0.487032	0	0	1.24213	0.782308	0.924647	0.0674772	0.992124	7.57185	3.46298	1
360	-885.1155	-860.0812	-25.03433	0.29551	0.861105	0.861105	2.39958	1.00701	0.239346	3.7882	2.96771	1.78658	4.25058	0.343176	1	1	8.58037	3.60084	0.855848	0.29551	0.861105	0.861105	0	0	0	0	0	-0.414611	-0.62994	0	0	0	0.378318	0	0.2859922	1.402262	0.8611045	0.8331673	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	-2.05764	0	-1.06951	1.24205	0.790888	0.833167	0.285992	1.119159	8.58037	3.60084	0.855848
370	-883.2215	-859.8195	-23.40201	0.413067	0.395242	0.817407	2.71997	1.03354	0.298473	3.84382	3.06564	2.1792	4.2093	0.486792	0.465785	0.9633	9.11294	3.46274	1	0.413067	0.395242	0.817407	0	0	0	0	-0.524697	-1.67368	0	0	0	0.0683245	0	0	0.0861409	0.9255766	0.8485491	0.9431876	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0.111491	0	-0.760669	0	1.24206	0.967635	0.943188	0.0861409	1.029329	9.11294	3.46274	1
380	-887.9788	-862.3433	-25.63548	0.308152	0.447556	0.63347	2.69424	0.931011	0.26884	3.72782	3.03151	1.82232	4.08485	0.397422	0.57721	0.816982	10.0217	3.46307	1	0.308152	0.447556	0.63347	0	0	0	0	-0.728548	-0.943224	-0.380519	0.202359	0.491274	0	0	0	0.09955313	1.040736	0.7753781	0.8769233	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	-0.147712	0	0	-0.600349	-0.473746	1.24216	1.0626	0.876923	0.0995531	0.9764765	10.0217	3.46307	1
390	-881.0072	-857.4931	-23.51407	0.265418	0.519692	1.18395	2.34277	0.853329	0.165716	3.60714	2.91953	1.24824	3.86163	0.241799	0.473444	1.07859	10.2967	3.75044	0.728333	0.265418	0.519692	1.18395	0	0	0	0	0	0	0	0.306063	0	-0.138241	0.770423	0	0.2358935	0.9337773	1.097684	0.6919429	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	-0.584127	0	0	-0.754521	-0.582676	1.24221	0.852281	0.691943	0.235893	0.9278363	10.2967	3.75044	0.728333
400	-881.3838	-858.7348	-22.64901	0.625877	0.600536	1.2887	2.70603	1.08694	0.211332	3.95356	3.07795	1.45886	4.24519	0.468944	0.449957	0.965573	9.33493	3.74959	0.729026	0.625877	0.600536	1.2887	0	0	0	0	0	0	-0.15819	0.64534	0	0.0640164	0.768113	0	0.1135531	0.9337773	1.334652	0.85343	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.795454	0	1.24222	0.754924	0.85343	0.113553	0.966983	9.33493	3.74959	0.729026
410	-886.862	-860.4893	-26.3727	0.0535199	0.0561214	0.281565	2.60511	0.533122	0.418572	3.54931	3.58918	1.14705	4.07247	0.267025	0.280004	1.4048	4.16456	0.852255	0.669134	0.0535199	0.0561214	0.281565	0	0	0	0	0	0.887446	0	0	-1.25913	0.325595	0.768265	0.156532	0.2433819	0.9093522	0.2004305	0.8345929	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0	-0.150859	-1.26754	-1.12673	0	-0.231613	1.3282	0.834593	0.243382	1.077975	4.16456	0.852255	0.669134
420	-882.846	-860.2403	-22.60563	0.190842	0.342189	0.342189	2.24407	0.626082	0.410266	3.09585	3.057	1.12557	3.56204	0.55771	1	1	5.4698	1.52604	1	0.190842	0.342189	0.342189	0	0	0	0	0.396659	0	0	-0.483429	0	0	0	0	0.1327702	0.8929484	0.342189	0.832232	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0.543083	-0.296373	0	-1.00209	0	-0.583917	0.422677	1.27657	0.832232	0.13277	0.9650021	5.4698	1.52604	1
430	-883.9346	-860.7853	-23.14923	0.601731	0.806344	1.19243	2.8903	0.616494	0.624568	3.54726	3.54506	1.26435	4.17658	0.722134	0.967688	1.43102	4.6943	1.00129	1.0144	0.601731	0.806344	1.19243	0	0	0	0	0.347158	0	0.110464	0	-0.463421	-0.306464	0	-0.0261221	0.02138492	1.312931	0.8332686	1.036296	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	1	-0.324135	0	0	-0.142144	0	0	0	1.56193	1.0363	0.0213849	1.057681	4.6943	1.00129	1.0144
440	-882.2402	-860.9409	-21.29928	0.163671	0.491944	1.3537	2.30143	0.654552	0.654552	3.37076	3.40019	1.66259	4.21272	0.336445	1.01125	2.78269	3.51604	1	1	0.163671	0.491944	1.3537	0	0	0	0	0	0.190722	0	-0.179961	-0.575541	-1.43738	0	0	0.2840079	0.9045129	0.4864707	0.9953193	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-0.0547138	0	1.25734	0.995319	0.284008	1.279327	3.51604	1	1
450	-887.322	-862.4143	-24.90775	0.283188	0.452796	0.452796	2.36432	0.625293	0.476398	3.50532	3.35643	2.84703	4.52003	0.62542	1	1	3.99342	1.05614	0.804652	0.283188	0.452796	0.452796	0	0	0	0	0	0	0.664629	-1.08588	0	0	0.528232	0	0.516419	1.17802	0.4527963	0.8897194	0	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1.21916	-0.731749	-1.1058	0	-0.469332	0	1.22192	0.889719	0.516419	1.406138	3.99342	1.05614	0.804652
460	-887.5161	-859.2141	-28.30193	0.377289	0.377289	1.77394	2.57179	0.525341	0.480169	3.55444	3.71368	1.54961	4.39478	0.212684	0.212684	1	5.42225	1.10761	1.01237	0.377289	0.377289	1.77394	0	0	0	0	0	-0.207276	0.668223	-1.08578	0	0	-0.0298759	0	0.3859147	0.9032317	1.773942	0.8656794	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0.443978	0	0.229046	-1.14828	-1.54795	0	0.10529	1.59443	0.865679	0.385915	1.251594	5.42225	1.10761	1.01237
470	-885.6543	-857.3812	-28.27311	0.472189	0.454077	2.36014	2.5463	0.716549	0.438193	3.41263	3.24032	1.35577	3.99391	0.176839	0.170056	0.883893	5.69624	1.60297	0.980268	0.472189	0.454077	2.36014	0	0	0	0	0	-0.350982	0	0.381509	0.299956	0	0.0484368	0	0.1384102	1.113658	2.670167	0.9281268	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	0.661443	0	0	-0.660918	-1.80265	-0.0222724	0.466848	1.25804	0.928127	0.13841	1.066537	5.69624	1.60297	0.980268
